sta_code,name,lat,lon,f1_log_scale,f2a_weekend_ratio,f2b_friday_ratio,f4a_month_amplitude,f4b_vacation_effect,f5_growth,f6_fri_minus_sun,f4a_log,f5_log,mean_total,weekday_mean,friday_mean,weekend_mean,cluster,cluster_name,h_cluster
4420,科工館,22.63709,120.32603,3.57015786701092,0.942173082015693,1.1532382949196782,1.219078036288625,0.9240816467302212,1.386166521260259,-0.0464159060088731,0.0860315068036149,0.1418154055430256,3716.703075291623,3696.3611111111113,4262.785185185186,3482.6119402985078,4,通勤型,2
4430,正義,22.63425,120.34245,3.4598037456765343,0.9073092114113124,1.1419413130026403,1.3149506402886253,0.8803159017395903,1.2499421657760197,0.025058732857222,0.11890945088462805,0.09688991887572956,2882.728525980912,2900.1944444444443,3311.851851851852,2631.373134328358,4,通勤型,2
4440,鳳山,22.63145,120.35745,4.061880950835889,1.171528370840957,1.3035923670466023,1.2170621678081288,0.9289287684449604,1.142430964931607,-0.0456559588634199,0.08531276265607128,0.05782996589277754,11531.371155885472,10557.827777777778,13763.103703703704,12368.794776119405,1,城際樞紐,5
4450,後庄,22.64016,120.39131,3.1510801657152334,1.0226510549949537,1.1314994878175666,1.2205847040461042,0.929490875503766,1.2498290740866915,0.0420002537655768,0.08656792322339599,0.09685062320268986,1416.0551431601273,1381.1629629629629,1562.7851851851851,1412.44776119403,4,通勤型,2
4460,九曲堂,22.65641,120.42089,3.4252661777200117,1.0971883139260692,1.1702646101971732,1.230834721873502,0.948991225354106,1.2462568388294937,-0.0154032401145543,0.09019973920473878,0.09560755451550965,2662.356309650053,2530.766666666667,2961.6666666666665,2776.727611940298,4,通勤型,2
4470,六塊厝,22.66597,120.46497,2.509000006166056,0.7963726989883337,1.0695253750416411,1.1455174862417894,0.9617558057592772,1.2343393173509205,-0.0113068040331757,0.05900172304995213,0.09143456277362425,322.8494167550371,339.09814814814814,362.6740740740741,270.0485074626866,4,通勤型,3
5000,屏東,22.66905,120.48617,4.347115979652855,1.209553004586549,1.2723727100934543,1.2320840591019135,0.9621029384642892,1.130814211765393,0.040892225085377,0.0906403386390879,0.05339125794668566,22239.037115588548,20244.033333333333,25757.95555555556,24486.231343283584,1,城際樞紐,5
5010,歸來,22.65246,120.50263,2.788426320058361,0.9112677601978484,1.114501764208526,1.2376507195643718,0.8786384314627115,1.3129352099834748,-0.0883567574297776,0.09259809866770209,0.11824329528908636,614.3647932131495,619.8351851851852,690.8074074074074,564.8358208955224,4,通勤型,3
5020,麟洛,22.63481,120.51432,2.65883655773556,1.116108552464566,1.1419866926253184,1.181440278831492,0.9856443241810068,1.3164500499884642,0.1187551403096645,0.07241177317154929,0.1194043853365614,455.86532343584304,432.787037037037,494.23703703703706,483.03731343283584,4,通勤型,3
5030,西勢,22.61643,120.52661,3.2955645348909144,1.076562801383142,1.182942646920102,1.250405572755418,0.9126191202550056,1.3023947285250428,0.068402701286789,0.09705090056098163,0.11474262973099937,1974.9883351007425,1884.6222222222225,2229.4,2028.9141791044776,4,通勤型,2
5040,竹田,22.58658,120.53978,2.815947998672845,1.2007006143815606,1.140039736229446,1.284326418659071,0.9220069768416896,1.3136115264374066,0.0747576511273591,0.10867541610520443,0.11846695055962207,654.5577942735949,607.7111111111111,692.8148148148148,729.679104477612,4,通勤型,3
5050,潮州,22.55008,120.53631,3.933833686060827,1.2048451399597797,1.2514844382355232,1.2658145710929458,1.0101875157275393,1.1646103643508372,0.1780098365448961,0.102370090634498,0.06618065075599075,8586.846235418876,7847.462962962963,9820.977777777778,9454.977611940298,1,城際樞紐,5
5060,崁頂,22.51311,120.51481,2.5084717562224745,0.4026441852397003,1.006114890617778,1.867966573816156,0.7739868999472739,1.1012827013728472,0.0357121327405327,0.2713691005144821,0.04189881750629674,322.4569606801275,388.1524163568773,390.525925925926,156.28731343283582,4,通勤型,3
5070,南州,22.49207,120.51174,3.045954421249397,0.9401264425529604,1.2007078810759793,1.5095372671003802,0.8208553636703025,1.147110986131954,0.0380865716147751,0.17884383925130967,0.05960543911558936,1111.6150583244962,1098.7407407407406,1319.2666666666669,1032.955223880597,4,通勤型,5
5080,鎮安,22.45794,120.51129,1.8564341593675653,0.7676831088460139,1.0626836495031615,1.5427811044577513,0.8375475278982372,1.2563524493917615,0.2142716745071751,0.1883043111118259,0.09911149079749186,71.85122210414453,76.2081784386617,80.98518518518519,58.50373134328358,4,通勤型,3
5090,林邊,22.43144,120.51535,3.0482633981851293,1.091285205551924,1.204248206017709,1.2111746156878205,0.9422125223498666,1.1674546634831038,0.2391621830371947,0.08320676012311172,0.06724002432901287,1117.5408271474018,1059.0962962962965,1275.414814814815,1155.7761194029852,4,通勤型,2
5100,佳冬,22.41409,120.54774,2.588311519925584,0.9703321096772128,1.1383363297183398,1.2457837065269175,0.9353312482707444,1.326580442624907,0.2547365231570146,0.0954426464837597,0.12273359033708028,387.53552492046657,383.1777777777778,436.1851851851852,371.8097014925373,4,通勤型,3
